,MS SubClass,Lot Frontage,Lot Area,Neighborhood,Overall Qual,Year Built,Year Remod/Add,Exterior 1st,Exterior 2nd,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,TotRms AbvGrd,Garage Yr Blt,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Sale Type,SalePrice
1509,50,60.0,8172,Edwards,4,1954,1972,MetalSd,MetalSd,0.0,0.0,0.0,941.0,941.0,997,473,0,1470,7,1958.0,548.0,0,0,0,0,156,0,0,5,WD ,135000
1510,50,59.0,16466,Edwards,5,1955,1955,MetalSd,MetalSd,0.0,0.0,0.0,816.0,816.0,872,521,0,1393,8,1955.0,300.0,121,0,0,0,265,0,0,4,WD ,135500
1511,80,62.0,7692,Edwards,4,1954,1954,Wd Sdng,Wd Sdng,0.0,0.0,0.0,416.0,416.0,1204,0,0,1204,6,1954.0,312.0,0,0,0,0,0,0,0,11,WD ,100000
1512,30,67.0,5142,Edwards,4,1923,2008,Wd Sdng,Wd Sdng,0.0,224.0,0.0,725.0,949.0,949,343,0,1292,6,1923.0,205.0,0,0,183,0,0,0,0,6,WD ,108000
1513,30,67.0,5604,Edwards,5,1925,1950,Stucco,Stucco,0.0,468.0,0.0,396.0,864.0,864,0,0,864,5,,0.0,0,0,96,0,0,0,0,4,WD ,98000
1514,30,45.0,8248,Edwards,3,1914,1950,Stucco,Stucco,0.0,41.0,0.0,823.0,864.0,864,0,0,864,5,,0.0,0,0,100,0,0,0,0,9,WD ,67000
1515,190,55.0,5687,SWISU,5,1912,2000,VinylSd,VinylSd,0.0,210.0,0.0,570.0,780.0,936,780,0,1716,9,,0.0,0,184,0,0,0,0,0,3,WD ,135900
1516,70,,12155,SWISU,6,1925,1950,Wd Sdng,Wd Sdng,0.0,156.0,0.0,516.0,672.0,810,672,0,1482,7,1934.0,400.0,0,0,254,0,0,0,0,3,WD ,140000
1517,75,60.0,8400,SWISU,5,1939,1997,Wd Sdng,Wd Sdng,0.0,378.0,0.0,342.0,720.0,1052,720,420,2192,8,1939.0,240.0,262,24,0,0,0,0,0,7,WD ,179500
1518,50,60.0,8400,SWISU,6,1925,1950,MetalSd,MetalSd,0.0,423.0,0.0,758.0,1181.0,1390,304,0,1694,7,1925.0,576.0,342,0,128,0,0,0,0,6,WD ,136500
1519,30,60.0,7290,SWISU,7,1921,1950,WdShing,Wd Shng,174.0,0.0,0.0,1228.0,1228.0,1424,0,0,1424,7,1921.0,312.0,0,0,90,0,0,0,0,4,WD ,168000
1520,70,55.0,8525,SWISU,5,1911,1950,MetalSd,MetalSd,0.0,0.0,0.0,940.0,940.0,1024,940,0,1964,7,,0.0,0,192,0,0,0,0,0,11,WD ,130000
1521,70,51.0,9842,SWISU,5,1921,1998,MetalSd,Wd Sdng,0.0,0.0,0.0,612.0,612.0,990,1611,0,2601,8,1998.0,621.0,183,0,301,0,0,0,0,5,WD ,189000
1522,90,64.0,7804,SWISU,6,1930,1950,Stucco,Stucco,0.0,281.0,679.0,0.0,960.0,960,960,0,1920,10,1930.0,480.0,248,0,121,0,0,0,0,7,WD ,161900
1523,70,66.0,8969,Crawfor,6,1926,1950,Wd Sdng,Wd Sdng,0.0,379.0,0.0,265.0,644.0,672,644,0,1316,6,2001.0,369.0,0,0,0,0,192,0,0,7,WD ,145000
1524,70,79.0,11526,Crawfor,6,1922,1994,MetalSd,MetalSd,0.0,0.0,0.0,588.0,588.0,1423,748,384,2555,11,1993.0,672.0,431,0,0,0,0,0,0,9,WD ,191000
1525,70,63.0,15576,Crawfor,6,1915,1976,Wd Sdng,Plywood,0.0,0.0,0.0,840.0,840.0,840,840,0,1680,8,1960.0,308.0,0,0,160,0,0,0,0,3,WD ,177000
1526,50,63.0,15564,Crawfor,6,1914,1995,Wd Sdng,Wd Shng,0.0,0.0,0.0,676.0,676.0,676,588,0,1264,6,1994.0,400.0,424,0,0,0,0,0,400,1,WD ,147500
1527,30,52.0,6292,SWISU,6,1930,1950,Wd Sdng,Wd Sdng,0.0,384.0,0.0,384.0,768.0,790,0,0,790,4,1925.0,160.0,0,141,0,0,0,0,0,4,WD ,91000
1528,70,54.0,7609,Crawfor,8,1925,1997,Stucco,Stucco,0.0,406.0,0.0,392.0,798.0,798,714,0,1512,7,1925.0,180.0,85,16,41,0,0,0,0,6,WD ,231000
1529,50,51.0,10480,SWISU,6,1936,1950,MetalSd,MetalSd,0.0,0.0,0.0,1064.0,1064.0,1166,0,473,1639,6,1936.0,240.0,0,0,0,0,0,0,0,3,WD ,115000
1530,70,,9650,Crawfor,6,1923,1950,Wd Sdng,Plywood,0.0,0.0,0.0,784.0,784.0,819,784,0,1603,7,1980.0,599.0,0,217,0,0,0,0,0,6,WD ,138000
1531,70,60.0,7200,Crawfor,7,1931,2000,Stucco,Wd Shng,0.0,0.0,0.0,776.0,776.0,851,651,0,1502,6,1931.0,270.0,0,0,112,0,0,0,0,2,WD ,149000
1532,70,74.0,11988,Crawfor,6,1934,1995,Stucco,Stucco,0.0,326.0,0.0,389.0,715.0,849,811,0,1660,6,1939.0,240.0,0,0,0,0,0,0,0,8,WD ,188700
1533,50,,11700,Crawfor,5,1937,1995,WdShing,Wd Shng,0.0,606.0,0.0,336.0,942.0,1265,673,0,1938,7,1937.0,240.0,0,40,0,0,0,0,0,7,WD ,198000
1534,50,,9260,Crawfor,5,1938,1950,Wd Sdng,Wd Sdng,0.0,0.0,0.0,884.0,884.0,932,442,0,1374,6,1938.0,225.0,64,0,0,0,100,0,0,3,WD ,110000
1535,20,79.0,7801,Crawfor,6,1951,1951,WdShing,Plywood,88.0,500.0,0.0,591.0,1091.0,1091,0,0,1091,5,1951.0,344.0,66,105,0,0,221,0,0,5,WD ,104000
1536,70,100.0,9670,Crawfor,8,1935,1950,BrkFace,Stucco,40.0,210.0,0.0,398.0,608.0,983,890,0,1873,9,1935.0,786.0,0,0,207,0,0,0,0,6,WD ,257076
1537,50,,14100,Crawfor,8,1935,1997,Stucco,Stucco,632.0,192.0,0.0,536.0,728.0,1968,1479,0,3447,11,1982.0,1014.0,314,12,0,0,0,0,0,5,WD ,381000
1538,50,,15660,Crawfor,7,1939,2006,VinylSd,VinylSd,312.0,341.0,0.0,457.0,798.0,1137,817,0,1954,8,1939.0,431.0,0,119,150,0,0,0,0,5,WD ,311500
1539,50,70.0,12392,Crawfor,7,1950,2000,VinylSd,VinylSd,0.0,435.0,0.0,397.0,832.0,1218,943,0,2161,8,1994.0,506.0,0,96,0,0,0,0,0,4,WD ,263400
1540,20,56.0,26073,Crawfor,5,1956,1956,BrkFace,MetalSd,0.0,1116.0,0.0,782.0,1898.0,1898,0,0,1898,7,1956.0,484.0,0,51,224,0,0,0,0,4,WD ,236500
1541,20,,14778,Crawfor,6,1954,2006,HdBoard,HdBoard,72.0,728.0,0.0,568.0,1296.0,1640,0,0,1640,7,1993.0,924.0,108,0,0,216,0,0,0,11,WD ,224000
1542,160,24.0,1879,Blueste,6,1980,1980,MetalSd,MetalSd,0.0,366.0,0.0,150.0,516.0,516,516,0,1032,5,1980.0,462.0,213,0,0,0,0,0,0,12,WD ,116500
1543,160,24.0,1950,Blueste,6,1980,1980,MetalSd,MetalSd,0.0,81.0,612.0,23.0,716.0,716,840,0,1556,6,1980.0,452.0,161,0,0,0,0,0,0,7,COD,151000
1544,30,50.0,7000,IDOTRR,6,1926,1998,VinylSd,VinylSd,0.0,299.0,40.0,555.0,894.0,919,0,0,919,5,1926.0,195.0,0,0,116,0,0,0,0,7,WD ,126000
1545,50,60.0,6000,IDOTRR,6,1940,2006,VinylSd,VinylSd,0.0,0.0,0.0,720.0,720.0,760,330,0,1090,5,1940.0,240.0,0,0,0,0,0,0,0,7,WD ,120000
1546,30,40.0,3636,IDOTRR,4,1922,1950,AsbShng,AsbShng,0.0,0.0,0.0,796.0,796.0,796,0,0,796,5,,0.0,0,0,100,0,0,0,0,1,WD ,55000
1547,30,,5890,IDOTRR,6,1930,2007,Wd Sdng,Wd Sdng,0.0,538.0,0.0,278.0,816.0,816,0,0,816,5,2002.0,432.0,0,0,96,0,0,0,0,6,WD ,120500
1548,30,71.0,6900,IDOTRR,5,1940,1955,VinylSd,VinylSd,0.0,403.0,125.0,212.0,740.0,778,0,0,778,4,1966.0,924.0,0,25,0,0,0,0,0,2,WD ,120500
1549,50,58.0,8155,IDOTRR,5,1930,1950,Wd Sdng,Wd Sdng,0.0,0.0,0.0,780.0,780.0,780,420,0,1200,7,,0.0,0,0,96,0,0,0,0,7,WD ,119000
1550,80,75.0,6000,IDOTRR,5,1967,1967,HdBoard,Plywood,0.0,257.0,0.0,367.0,624.0,1092,564,0,1656,7,1967.0,288.0,0,180,0,0,100,0,0,7,WD ,126000
1551,30,60.0,7392,IDOTRR,5,1930,1995,Wd Sdng,Wd Sdng,0.0,0.0,0.0,520.0,520.0,912,0,0,912,5,1934.0,360.0,0,90,0,0,0,0,0,5,WD ,99500
1552,50,75.0,9000,IDOTRR,5,1958,1958,WdShing,Wd Shng,162.0,330.0,0.0,821.0,1151.0,1151,804,0,1955,7,1958.0,356.0,0,0,0,0,0,0,0,1,WD ,165500
1553,20,80.0,14584,IDOTRR,1,1952,1952,AsbShng,VinylSd,0.0,0.0,0.0,0.0,0.0,733,0,0,733,4,1952.0,487.0,0,0,0,0,0,0,0,2,WD ,13100
1554,70,60.0,5280,IDOTRR,4,1895,1950,Wd Sdng,Wd Sdng,0.0,0.0,0.0,173.0,173.0,825,536,0,1361,6,1895.0,185.0,0,123,0,0,0,0,0,7,WD ,89000
1555,70,50.0,8500,IDOTRR,4,1920,1950,BrkFace,BrkFace,0.0,0.0,0.0,649.0,649.0,649,668,0,1317,6,1920.0,250.0,0,54,172,0,0,0,0,7,WD ,40000
1556,50,52.0,5150,IDOTRR,4,1910,2000,Plywood,Plywood,0.0,0.0,0.0,356.0,356.0,671,378,0,1049,5,1910.0,195.0,0,0,0,0,0,0,0,5,WD ,80900
1557,30,120.0,18000,IDOTRR,3,1935,1950,MetalSd,MetalSd,0.0,0.0,0.0,894.0,894.0,894,0,0,894,6,1994.0,1248.0,0,20,0,0,0,0,560,8,ConLD,81000
1558,70,60.0,9000,IDOTRR,4,1920,1950,MetalSd,MetalSd,0.0,0.0,0.0,592.0,592.0,432,432,0,864,5,1920.0,216.0,0,30,160,0,0,0,0,6,WD ,65000
1559,120,64.0,5587,Crawfor,8,2008,2008,CemntBd,CmentBd,186.0,1480.0,0.0,120.0,1600.0,1652,0,0,1652,5,2008.0,482.0,162,53,0,153,0,0,0,11,New,392500
1560,120,44.0,3843,Crawfor,8,2007,2008,CemntBd,CmentBd,186.0,1476.0,0.0,120.0,1596.0,1648,0,0,1648,5,2007.0,525.0,162,53,0,153,0,0,0,8,New,294464
1561,120,44.0,3811,Crawfor,7,2004,2005,CemntBd,CmentBd,174.0,1474.0,0.0,120.0,1594.0,1646,0,0,1646,5,2004.0,482.0,128,53,0,0,155,0,0,7,WD ,250000
1562,120,44.0,3842,Crawfor,8,2004,2005,CemntBd,CmentBd,174.0,1373.0,0.0,221.0,1594.0,1646,0,0,1646,5,2004.0,482.0,128,53,0,0,155,0,0,1,WD ,275000
1563,20,,23730,Mitchel,7,1996,1997,MetalSd,MetalSd,668.0,700.0,0.0,1140.0,1840.0,2032,0,0,2032,7,1996.0,786.0,0,46,192,0,0,0,0,9,WD ,300000
1564,20,,13265,Mitchel,8,2002,2002,CemntBd,CmentBd,148.0,1218.0,0.0,350.0,1568.0,1689,0,0,1689,7,2002.0,857.0,150,59,0,0,0,0,0,7,WD ,271000
1565,60,,11050,Mitchel,7,1996,1997,VinylSd,VinylSd,0.0,0.0,0.0,910.0,910.0,910,910,0,1820,8,1996.0,816.0,318,32,0,0,0,0,0,9,WD ,213000
1566,80,76.0,9880,Mitchel,6,1977,1977,Plywood,Plywood,0.0,522.0,0.0,574.0,1096.0,1118,0,0,1118,6,1977.0,358.0,203,0,0,0,0,576,0,7,WD ,171000
1567,20,75.0,10125,Mitchel,6,1977,1977,Plywood,Plywood,0.0,641.0,279.0,276.0,1196.0,1279,0,0,1279,6,1980.0,473.0,238,83,0,0,0,0,0,2,WD ,171500
1568,90,76.0,10260,Mitchel,5,1976,1976,Plywood,Plywood,0.0,0.0,0.0,0.0,0.0,936,936,0,1872,8,1976.0,484.0,0,0,0,0,0,0,0,11,WD ,100000
1569,20,74.0,9990,Mitchel,4,1991,1991,HdBoard,HdBoard,0.0,1383.0,0.0,297.0,1680.0,1689,0,0,1689,6,1991.0,432.0,428,120,0,0,0,0,0,7,WD ,228500
1570,190,,164660,Timber,5,1965,1965,Plywood,Plywood,0.0,1249.0,147.0,103.0,1499.0,1619,167,0,1786,7,1965.0,529.0,670,0,0,0,0,0,700,8,WD ,228950
1571,120,42.0,4084,Timber,7,1986,1986,VinylSd,VinylSd,340.0,893.0,0.0,384.0,1277.0,1501,0,0,1501,6,1986.0,512.0,240,0,0,0,0,0,0,7,WD ,241500
1572,20,,15498,Timber,8,1976,1976,Stone,HdBoard,0.0,1165.0,400.0,0.0,1565.0,2898,0,0,2898,10,1976.0,665.0,0,72,174,0,0,0,0,5,COD,287000
1573,20,74.0,11563,Timber,8,2006,2007,VinylSd,VinylSd,258.0,1036.0,0.0,482.0,1518.0,1537,0,0,1537,8,2007.0,788.0,0,26,0,0,0,0,0,4,WD ,294000
1574,20,71.0,9520,Timber,8,2007,2008,VinylSd,VinylSd,338.0,1513.0,0.0,125.0,1638.0,1646,0,0,1646,7,2008.0,800.0,192,44,0,0,0,0,0,4,New,293077
1575,60,107.0,12852,Timber,8,2007,2007,VinylSd,VinylSd,0.0,770.0,0.0,150.0,920.0,920,860,0,1780,6,2007.0,612.0,0,192,0,0,0,0,0,1,New,264966
1576,80,73.0,9802,Timber,5,2006,2007,VinylSd,VinylSd,0.0,0.0,0.0,352.0,352.0,712,730,0,1442,6,2007.0,400.0,100,0,0,0,0,0,0,4,WD ,172500
1577,80,73.0,9735,Timber,5,2006,2007,VinylSd,VinylSd,0.0,0.0,0.0,384.0,384.0,754,640,0,1394,7,2007.0,400.0,100,0,0,0,0,0,0,5,WD ,167500
1578,60,81.0,12018,Timber,7,2008,2008,VinylSd,VinylSd,60.0,0.0,0.0,796.0,796.0,796,816,0,1612,6,2008.0,666.0,0,64,0,0,0,0,0,10,New,218689
1579,20,75.0,12890,Timber,6,1989,1989,Wd Sdng,Wd Sdng,128.0,0.0,0.0,1495.0,1495.0,1495,0,0,1495,8,1989.0,438.0,252,0,192,0,0,0,0,7,WD ,150000
1580,20,47.0,12416,Timber,6,1986,1986,VinylSd,Plywood,132.0,1398.0,208.0,0.0,1606.0,1651,0,0,1651,7,1986.0,616.0,192,0,0,0,0,0,0,11,WD ,184000
1581,20,93.0,18265,Timber,6,1986,1986,Plywood,HdBoard,228.0,920.0,60.0,276.0,1256.0,1256,0,0,1256,6,1986.0,578.0,282,0,0,0,0,0,0,3,WD ,180000
1582,80,85.0,10200,Timber,6,1988,1989,HdBoard,HdBoard,219.0,783.0,0.0,678.0,1461.0,1509,0,0,1509,5,1988.0,600.0,224,0,0,0,0,0,0,8,WD ,175000
1583,20,82.0,11202,Timber,8,2003,2003,VinylSd,VinylSd,206.0,1029.0,0.0,403.0,1432.0,1440,0,0,1440,7,2003.0,467.0,185,95,0,0,0,0,0,6,WD ,232500
1584,20,,7915,Timber,6,1999,2000,VinylSd,VinylSd,0.0,1223.0,0.0,443.0,1666.0,1675,0,0,1675,6,1999.0,435.0,165,52,0,0,0,0,0,12,WD ,195000
1585,60,85.0,12244,Timber,8,2003,2003,VinylSd,VinylSd,226.0,871.0,0.0,611.0,1482.0,1482,780,0,2262,10,2003.0,749.0,168,0,0,0,0,0,0,8,WD ,305000
1586,20,79.0,11449,Timber,8,2007,2007,VinylSd,VinylSd,0.0,1011.0,0.0,873.0,1884.0,1728,0,0,1728,7,2007.0,520.0,0,276,0,0,0,0,0,1,WD ,298751
1587,20,85.0,11447,Timber,8,2005,2006,VinylSd,VinylSd,674.0,1571.0,0.0,393.0,1964.0,1964,0,0,1964,7,2005.0,892.0,0,265,0,0,0,0,0,6,WD ,370000
1588,90,97.0,8940,Mitchel,7,1997,1998,VinylSd,VinylSd,200.0,1309.0,0.0,35.0,1344.0,1344,0,0,1344,8,1997.0,784.0,0,0,0,0,0,0,0,11,WD ,209200
1589,90,78.0,7060,Mitchel,7,1997,1998,VinylSd,VinylSd,200.0,1309.0,0.0,35.0,1344.0,1344,0,0,1344,8,1997.0,784.0,0,0,0,0,0,0,0,11,WD ,206300
1590,20,77.0,9278,Mitchel,5,2007,2008,VinylSd,VinylSd,0.0,0.0,0.0,1092.0,1092.0,1092,0,0,1092,5,,0.0,0,52,0,0,0,0,0,2,WD ,146000
1591,120,32.0,4500,Mitchel,6,1997,1997,VinylSd,VinylSd,197.0,864.0,0.0,325.0,1189.0,1189,0,0,1189,4,1997.0,392.0,0,122,0,0,0,0,0,4,WD ,160500
1592,85,150.0,14137,Mitchel,4,1964,1964,HdBoard,HdBoard,98.0,865.0,247.0,88.0,1200.0,1200,0,0,1200,6,1964.0,850.0,0,119,0,0,171,0,0,11,ConLD,173000
1593,120,,4224,MeadowV,5,1975,1975,CemntBd,CmentBd,0.0,769.0,0.0,271.0,1040.0,1040,0,0,1040,6,1975.0,499.0,0,100,0,0,0,0,0,6,WD ,124000
1594,160,,2665,MeadowV,5,1976,1976,CemntBd,CmentBd,0.0,0.0,0.0,264.0,264.0,616,688,0,1304,4,1976.0,336.0,141,24,0,0,0,0,0,6,WD ,115000
1595,160,41.0,2665,MeadowV,5,1976,1976,CemntBd,CmentBd,0.0,318.0,0.0,232.0,550.0,925,550,0,1475,6,1976.0,336.0,92,26,0,0,0,0,0,5,WD ,129500
1596,180,21.0,1974,MeadowV,4,1973,2006,CemntBd,CmentBd,0.0,501.0,0.0,25.0,526.0,526,462,0,988,5,1973.0,297.0,120,101,0,0,0,0,0,6,WD ,105000
1597,180,21.0,1596,MeadowV,4,1973,1973,CemntBd,CmentBd,0.0,437.0,0.0,25.0,462.0,526,462,0,988,4,1973.0,297.0,0,101,0,120,0,0,0,7,WD ,94900
1598,20,,17979,Mitchel,5,1968,1968,Plywood,Plywood,0.0,785.0,0.0,328.0,1113.0,1160,0,0,1160,6,1968.0,257.0,81,0,0,0,0,0,500,2,WD ,152500
1599,160,21.0,1477,MeadowV,6,1970,2007,CemntBd,CmentBd,0.0,358.0,0.0,188.0,546.0,546,546,0,1092,6,,0.0,187,0,0,0,0,0,0,3,WD ,98000
1600,180,21.0,1890,MeadowV,4,1972,1972,CemntBd,CmentBd,0.0,495.0,0.0,135.0,630.0,630,0,0,630,3,,0.0,88,0,0,0,0,0,0,6,WD ,81000
1601,20,100.0,21750,Mitchel,5,1954,1954,HdBoard,HdBoard,0.0,0.0,0.0,988.0,988.0,988,0,0,988,4,1954.0,520.0,0,0,0,0,0,0,0,2,WD ,113000
1602,20,59.0,6490,Mitchel,5,1983,1983,VinylSd,VinylSd,0.0,534.0,0.0,282.0,816.0,816,0,0,816,4,1983.0,264.0,315,0,0,0,0,0,0,4,WD ,128500
1603,20,37.0,6951,Mitchel,5,1984,1985,HdBoard,Plywood,0.0,658.0,0.0,218.0,876.0,923,0,0,923,5,1984.0,264.0,362,0,0,0,0,0,0,10,WD ,119500
1604,20,60.0,6600,Mitchel,5,1982,2008,VinylSd,VinylSd,0.0,641.0,0.0,175.0,816.0,816,0,0,816,5,1982.0,264.0,0,0,0,0,0,0,0,10,WD ,130500
1605,20,60.0,6600,Mitchel,5,1982,2003,HdBoard,HdBoard,0.0,816.0,0.0,0.0,816.0,816,0,0,816,4,1985.0,816.0,0,0,0,0,0,0,0,6,WD ,138000
1606,20,60.0,6600,Mitchel,5,1982,2005,HdBoard,Plywood,0.0,638.0,0.0,207.0,845.0,845,0,0,845,6,1982.0,264.0,0,0,0,0,0,0,0,7,WD ,134500
1607,50,75.0,12508,Mitchel,6,1940,1985,VinylSd,VinylSd,0.0,660.0,0.0,323.0,983.0,983,767,0,1750,7,1989.0,423.0,245,0,156,0,0,0,1300,7,WD ,160000
1608,20,74.0,12395,Mitchel,5,1984,1984,HdBoard,Plywood,0.0,647.0,0.0,217.0,864.0,889,0,0,889,6,1984.0,484.0,0,0,0,0,0,0,0,4,WD ,137500
1609,60,,11075,Mitchel,5,1969,1969,HdBoard,HdBoard,232.0,562.0,193.0,29.0,784.0,1168,800,0,1968,7,1969.0,530.0,305,189,0,0,0,0,400,9,WD ,172000
1610,70,,56600,IDOTRR,5,1900,1950,Wd Sdng,Wd Sdng,0.0,0.0,0.0,686.0,686.0,1150,686,0,1836,7,1900.0,288.0,0,0,0,0,0,0,0,1,WD ,103000
1611,20,85.0,10667,NAmes,6,1971,1971,MetalSd,MetalSd,302.0,838.0,0.0,749.0,1587.0,1587,0,0,1587,7,1971.0,525.0,0,44,0,0,0,0,0,3,WD ,167300
1612,20,85.0,10628,NAmes,7,1970,1970,Plywood,Plywood,0.0,778.0,0.0,499.0,1277.0,1277,0,0,1277,5,1970.0,526.0,0,0,0,0,176,0,0,4,WD ,167000
1613,20,95.0,13651,NAmes,7,1973,1973,Plywood,Plywood,1115.0,1880.0,0.0,343.0,2223.0,2223,0,0,2223,8,1973.0,516.0,300,0,0,0,0,0,0,2,WD ,244000
1614,20,95.0,15865,NAmes,8,1970,1970,Wd Sdng,Wd Sdng,0.0,351.0,823.0,1043.0,2217.0,2217,0,0,2217,8,1970.0,621.0,81,207,0,0,224,0,0,10,WD ,268000
1615,60,,12394,Gilbert,7,2003,2003,VinylSd,VinylSd,0.0,0.0,0.0,847.0,847.0,847,886,0,1733,7,2003.0,433.0,100,48,0,0,0,0,0,10,WD ,225000
1616,60,,10364,Gilbert,6,1995,1996,MetalSd,MetalSd,0.0,0.0,0.0,806.0,806.0,806,766,0,1572,7,1995.0,373.0,0,40,0,0,0,0,0,5,WD ,168000
1617,60,,13869,Gilbert,6,1997,1997,VinylSd,VinylSd,0.0,182.0,0.0,612.0,794.0,794,676,0,1470,6,1997.0,388.0,0,75,0,0,0,0,0,7,WD ,177000
1618,60,57.0,8773,Gilbert,6,1997,1997,VinylSd,VinylSd,0.0,0.0,0.0,916.0,916.0,916,684,0,1600,7,1997.0,460.0,100,38,0,0,0,0,0,8,WD ,169000
1619,80,56.0,8872,Gilbert,6,1997,1997,VinylSd,VinylSd,0.0,0.0,0.0,384.0,384.0,754,630,0,1384,7,1997.0,390.0,0,0,0,0,0,0,0,3,WD ,161500
1620,120,41.0,5330,StoneBr,8,2000,2000,CemntBd,CmentBd,0.0,1196.0,0.0,298.0,1494.0,1652,0,0,1652,6,2000.0,499.0,96,48,0,0,0,0,0,8,WD ,251000
1621,80,,10147,Gilbert,6,1994,1994,HdBoard,HdBoard,32.0,186.0,0.0,206.0,392.0,924,770,0,1694,7,1994.0,398.0,256,64,0,0,0,0,0,3,WD ,160000
1622,60,,8637,Gilbert,6,1999,2000,VinylSd,VinylSd,0.0,871.0,0.0,52.0,923.0,947,767,0,1714,7,2000.0,451.0,256,48,0,0,0,0,0,4,WD ,180000
1623,60,63.0,7875,Gilbert,7,1996,1996,HdBoard,HdBoard,0.0,414.0,0.0,277.0,691.0,691,862,0,1553,6,1996.0,420.0,0,44,0,0,0,0,0,8,WD ,178750
1624,20,63.0,7875,Gilbert,7,1995,1996,HdBoard,HdBoard,38.0,0.0,0.0,1237.0,1237.0,1253,0,0,1253,6,1995.0,402.0,220,21,0,0,0,0,0,6,WD ,176000
1625,60,60.0,7500,Gilbert,6,1999,2003,VinylSd,VinylSd,0.0,0.0,0.0,938.0,938.0,957,1342,0,2299,7,1999.0,482.0,188,30,0,0,0,0,0,8,WD ,204000
1626,20,,9556,Gilbert,7,1992,1993,HdBoard,HdBoard,52.0,0.0,0.0,1168.0,1168.0,1187,0,0,1187,6,1992.0,420.0,0,21,0,0,0,0,0,8,WD ,160000
1627,80,,10784,Gilbert,7,1991,1992,HdBoard,HdBoard,76.0,0.0,0.0,384.0,384.0,802,670,0,1472,7,1991.0,402.0,164,0,0,0,0,0,0,5,WD ,160000
1628,80,,9125,Gilbert,7,1992,1992,HdBoard,HdBoard,170.0,0.0,0.0,384.0,384.0,812,670,0,1482,7,1992.0,392.0,100,25,0,0,0,0,0,7,WD ,163900
1629,60,,7655,Gilbert,6,1993,1994,HdBoard,HdBoard,0.0,0.0,0.0,903.0,903.0,910,732,0,1642,7,1993.0,392.0,290,84,0,0,0,0,0,7,WD ,168000
1630,20,160.0,18160,Gilbert,6,1964,1964,HdBoard,HdBoard,138.0,550.0,0.0,752.0,1302.0,1128,0,0,1128,6,1964.0,480.0,0,108,246,0,0,0,0,3,WD ,154204
1631,120,,3696,StoneBr,8,1986,1986,HdBoard,HdBoard,0.0,0.0,0.0,1074.0,1074.0,1088,0,0,1088,5,1987.0,461.0,0,74,137,0,0,0,0,10,WD ,170000
1632,160,,5062,StoneBr,7,1984,1984,HdBoard,HdBoard,0.0,828.0,182.0,180.0,1190.0,1190,900,0,2090,6,1984.0,577.0,219,0,0,0,0,0,0,9,WD ,207500
1633,120,38.0,4740,StoneBr,8,1988,1988,CemntBd,CmentBd,0.0,248.0,0.0,918.0,1166.0,1179,0,0,1179,5,1988.0,480.0,0,108,0,0,135,0,0,10,WD ,182000
1634,120,35.0,5118,StoneBr,8,1990,1990,CemntBd,CmentBd,0.0,926.0,0.0,386.0,1312.0,1321,0,0,1321,4,1990.0,484.0,0,64,140,0,0,0,0,8,WD ,212000
1635,20,86.0,14157,StoneBr,9,2005,2006,VinylSd,VinylSd,200.0,1249.0,0.0,673.0,1922.0,1922,0,0,1922,8,2005.0,676.0,178,51,0,0,0,0,0,7,WD ,377426
1636,60,98.0,12328,StoneBr,8,2005,2005,VinylSd,VinylSd,146.0,986.0,0.0,163.0,1149.0,1164,1377,0,2541,10,2005.0,729.0,120,32,0,0,0,0,0,7,WD ,349265
1637,20,52.0,51974,StoneBr,9,2006,2007,VinylSd,VinylSd,710.0,1101.0,0.0,1559.0,2660.0,2338,0,0,2338,8,2005.0,1110.0,0,135,0,0,322,0,0,6,New,591587
1638,190,195.0,41600,Gilbert,5,1969,1990,HdBoard,HdBoard,0.0,1047.0,0.0,53.0,1100.0,1424,0,0,1424,7,1969.0,828.0,144,0,0,0,0,0,0,11,WD ,155000
1639,120,61.0,8035,StoneBr,9,2006,2006,MetalSd,MetalSd,165.0,797.0,0.0,815.0,1612.0,1612,0,0,1612,6,2006.0,556.0,0,164,0,0,0,0,0,3,WD ,319900
1640,20,60.0,8089,StoneBr,8,2007,2007,MetalSd,MetalSd,0.0,945.0,0.0,474.0,1419.0,1419,0,0,1419,7,2007.0,567.0,140,0,0,0,0,0,0,10,New,392000
1641,20,85.0,14082,StoneBr,8,2006,2006,VinylSd,VinylSd,945.0,1558.0,0.0,662.0,2220.0,2234,0,0,2234,7,2006.0,724.0,390,80,0,0,0,0,0,1,WD ,441929
1642,20,81.0,13870,StoneBr,10,2006,2007,CemntBd,CmentBd,250.0,1152.0,0.0,590.0,1742.0,2042,0,0,2042,8,2007.0,724.0,240,52,0,0,174,0,0,10,New,455000
1643,20,,12546,NWAmes,6,1981,1981,MetalSd,MetalSd,310.0,678.0,0.0,762.0,1440.0,1440,0,0,1440,7,1981.0,467.0,0,0,99,0,0,0,0,4,WD ,182900
1644,20,,10960,NWAmes,6,1984,1984,HdBoard,HdBoard,0.0,256.0,0.0,1028.0,1284.0,1284,0,0,1284,5,1984.0,480.0,0,0,192,0,0,0,0,4,COD,174000
